year,st,stateno,state,state_fips,state_icpsr,poptotal,popdensity,popfemale,pctpopfemale,popmale,pctpopmale,pctpopunder14,pctpop15to24,pctpop25to44,pctpop45to64,pctpopover65,pctpopover18,pctlatinx,pctwhite,pctblack,pctasian,pctpacific,pctamericanindian,evangelical_pop,nonwhite,foreign_born,pop_annual
1973,FL,9,Florida,12,43,7913696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7927099
1973,GA,10,Georgia,13,44,4910374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4906940
1973,HI,11,Hawaii,15,82,851595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841851
1973,ID,12,Idaho,16,63,782074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782061
1973,IL,13,Illinois,17,21,11251367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11260248
1973,IN,14,Indiana,18,22,5338277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5329122
1973,IA,15,Iowa,19,31,2863715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2864031
1973,KS,16,Kansas,20,32,2265603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2264369
1973,KY,17,Kentucky,21,51,3371024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3371573
1973,LA,18,Louisiana,22,45,3788375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788840
1973,ME,19,Maine,23,2,1045655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046420
1973,MD,20,Maryland,24,52,4097974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109038
1973,MA,21,Massachusetts,25,3,5781172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5783809
1973,MI,22,Michigan,26,23,9077956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9071764
1973,MN,23,Minnesota,27,33,3889332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3885164
1973,MS,24,Mississippi,28,46,2349546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2349802
1973,MO,25,Missouri,29,34,4782645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4774601
1973,MT,26,Montana,30,64,726798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727389
1973,NE,27,Nebraska,31,35,1529567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528517
1973,NV,28,Nevada,32,65,568991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568910
1973,NH,29,New Hampshire,33,4,800951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801824
1973,NJ,30,New Jersey,34,12,7333083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7335240
1973,NM,31,New Mexico,35,66,1105529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104225
1973,NY,32,New York,36,13,18177063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18194767
1973,NC,33,North Carolina,37,47,5389852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5382441
1973,ND,34,North Dakota,38,36,632675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632411
1973,OH,35,Ohio,39,24,10767314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10767205
1973,OK,36,Oklahoma,40,53,2695931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2694182
1973,OR,37,Oregon,41,72,2241932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2238878
1973,PA,38,Pennsylvania,42,14,11890527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11885202
1973,RI,39,Rhode Island,44,5,975738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978010
1973,SC,40,South Carolina,45,48,2776605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2775442
1973,SD,41,South Dakota,46,37,678715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678939
1973,TN,42,Tennessee,47,54,4147401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4138417
1973,TX,43,Texas,48,49,12019543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12018970
1973,UT,44,Utah,49,67,1170040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1168784
1973,VT,45,Vermont,50,6,468430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468533
1973,VA,46,Virginia,51,40,4901292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4906648
1973,WA,47,Washington,53,73,3478782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3477227
1973,WV,48,West Virginia,54,56,1806360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805293
1973,WI,49,Wisconsin,55,25,4524244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4518461
1973,WY,50,Wyoming,56,68,354061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353353
1974,AL,1,Alabama,1,41,3626499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259073913,NA,3627805
1974,AK,2,Alaska,2,81,341063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205492675,NA,344696
1974,AZ,3,Arizona,4,61,2223196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090084568,NA,2224342
1974,AR,4,Arkansas,5,42,2101403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175346509,NA,2100385
1974,CA,5,California,6,71,21173865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120520592,NA,21172548
1974,CO,6,Colorado,8,62,2541406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046691854,NA,2541318
1974,CT,7,Connecticut,9,1,3074047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068609305,NA,3075784
1974,DE,8,Delaware,10,11,581418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153055072,NA,583150
1974,DC,8.5,District of Columbia,11,55,717947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720755
1974,FL,9,Florida,12,43,8298762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147579461,NA,8317034
1974,GA,10,Georgia,13,44,4999419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262558907,NA,4994870
1974,HI,11,Hawaii,15,82,867978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619496524,NA,858121
1974,ID,12,Idaho,16,63,807990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019019801,NA,807973
1974,IL,13,Illinois,17,21,11262145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144427717,NA,11273745
1974,IN,14,Indiana,18,22,5361890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077201791,NA,5349886
1974,IA,15,Iowa,19,31,2867530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017036263,NA,2867941
1974,KS,16,Kansas,20,32,2269499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060136624,NA,2267881
1974,KY,17,Kentucky,21,51,3416315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073970139,NA,3417039
1974,LA,18,Louisiana,22,45,3820109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299034297,NA,3820720
1974,ME,19,Maine,23,2,1059040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006856469,NA,1060050
1974,MD,20,Maryland,24,52,4118815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208697021,NA,4133341
1974,MA,21,Massachusetts,25,3,5773548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042480603,NA,5776992
1974,MI,22,Michigan,26,23,9117507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126322225,NA,9109374
1974,MN,23,Minnesota,27,33,3903925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023893954,NA,3898450
1974,MS,24,Mississippi,28,46,2378268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360528171,NA,2378603
1974,MO,25,Missouri,29,34,4795930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107702672,NA,4785391
1974,MT,26,Montana,30,64,736419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046377718,NA,737203
1974,NE,27,Nebraska,31,35,1539191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038237818,NA,1537809
1974,NV,28,Nevada,32,65,596822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090256281,NA,596713
1974,NH,29,New Hampshire,33,4,815914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006147059,NA,817073
1974,NJ,30,New Jersey,34,12,7332411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123964541,NA,7335227
1974,NM,31,New Mexico,35,66,1131309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.099010609,NA,1129568
1974,NY,32,New York,36,13,18049775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140028536,NA,18072768
1974,NC,33,North Carolina,37,47,5470911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233814836,NA,5461112
1974,ND,34,North Dakota,38,36,634559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034568503,NA,634212
1974,OH,35,Ohio,39,24,10765759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.097551182,NA,10765613
1974,OK,36,Oklahoma,40,53,2734768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117810972,NA,2732454
1974,OR,37,Oregon,41,72,2285013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034375928,NA,2280956
1974,PA,38,Pennsylvania,42,14,11870884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090415806,NA,11863936
1974,RI,39,Rhode Island,44,5,950615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034404837,NA,953503
1974,SC,40,South Carolina,45,48,2844749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305351496,NA,2843199
1974,SD,41,South Dakota,46,37,679585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062602945,NA,679877
1974,TN,42,Tennessee,47,54,4213509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162233263,NA,4201621
1974,TX,43,Texas,48,49,12268629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12912862,NA,12267865
1974,UT,44,Utah,49,67,1200471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029371666,NA,1198793
1974,VT,45,Vermont,50,6,473002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004807611,NA,473138
1974,VA,46,Virginia,51,40,4971069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192799434,NA,4978155
1974,WA,47,Washington,53,73,3549946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054804787,NA,3547877
1974,WV,48,West Virginia,54,56,1815447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038955923,NA,1814048
1974,WI,49,Wisconsin,55,25,4545782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043333922,NA,4538173
1974,WY,50,Wyoming,56,68,365501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031207651,NA,364548
1975,AL,1,Alabama,1,41,3678814,72.5921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.700001,0.259039402,NA,3680533
1975,AK,2,Alaska,2,81,376170,0.649579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,0.22384575,NA,370973
1975,AZ,3,Arizona,4,61,2284847,20.1557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,0.091171995,NA,2286348
1975,AR,4,Arkansas,5,42,2159526,41.5439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.799999,0.173940748,NA,2158291
1975,CA,5,California,6,71,21537849,137.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1000004,0.124223374,NA,21536715
1975,CO,6,Colorado,8,62,2586192,24.9215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.047607888,NA,2586144
1975,CT,7,Connecticut,9,1,3082500,634.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.070292249,NA,3084726
1975,DE,8,Delaware,10,11,586589,297.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9000001,0.156173766,NA,588756
1975,DC,8.5,District of Columbia,11,55,706871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710308
1975,FL,9,Florida,12,43,8518422,157.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.146053657,NA,8541660
1975,GA,10,Georgia,13,44,5064075,87.1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.700001,0.264726907,NA,5058535
1975,HI,11,Hawaii,15,82,886160,137.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8000002,0.623012424,NA,875052
1975,ID,12,Idaho,16,63,831982,10.0633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.799999,0.019167067,NA,831981
1975,IL,13,Illinois,17,21,11291743,202.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6000004,0.147151962,NA,11306351
1975,IN,14,Indiana,18,22,5365766,148.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,0.078648344,NA,5351080
1975,IA,15,Iowa,19,31,2880847,148.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,0.017517529,NA,2881425
1975,KS,16,Kansas,20,32,2280578,27.8651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,0.061734326,NA,2278621
1975,KY,17,Kentucky,21,51,3467769,87.4905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.400002,0.073699251,NA,3468755
1975,LA,18,Louisiana,22,45,3886104,86.5124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,0.2992751,NA,3886963
1975,ME,19,Maine,23,2,1071995,34.7025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5999999,0.006929105,NA,1073280
1975,MD,20,Maryland,24,52,4139096,420.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6999998,0.212538779,NA,4157208
1975,MA,21,Massachusetts,25,3,5757756,736.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.044018757,NA,5762138
1975,MI,22,Michigan,26,23,9117668,160.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3000002,0.128991887,NA,9107840
1975,MN,23,Minnesota,27,33,3932515,49.5151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.02544775,NA,3925793
1975,MS,24,Mississippi,28,46,2399449,50.7443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0.359890789,NA,2399924
1975,MO,25,Missouri,29,34,4808308,69.4978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,0.108645797,NA,4795383
1975,MT,26,Montana,30,64,748208,5.14469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.047993317,NA,749208
1975,NE,27,Nebraska,31,35,1543117,20.1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,0.038780946,NA,1541440
1975,NV,28,Nevada,32,65,619972,5.67251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,0.092016131,NA,619847
1975,NH,29,New Hampshire,33,4,828555,91.9464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0.006562123,NA,830025
1975,NJ,30,New Jersey,34,12,7337765,976.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.1270601,NA,7341417
1975,NM,31,New Mexico,35,66,1159944,9.57895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,0.097333618,NA,1162682
1975,NY,32,New York,36,13,18003485,376.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0999999,0.14282009,NA,18032254
1975,NC,33,North Carolina,37,47,5547188,113.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.400002,0.235149816,NA,5535097
1975,ND,34,North Dakota,38,36,638886,9.20994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,0.034909233,NA,638469
1975,OH,35,Ohio,39,24,10770425,262.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3000002,0.098590717,NA,10770498
1975,OK,36,Oklahoma,40,53,2774683,40.3012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.400002,0.120483607,NA,2771858
1975,OR,37,Oregon,41,72,2329661,24.1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,0.036063947,NA,2324622
1975,PA,38,Pennsylvania,42,14,11906095,264.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.090921551,NA,11897778
1975,RI,39,Rhode Island,44,5,942788,901.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.034244962,NA,946339
1975,SC,40,South Carolina,45,48,2902028,95.9471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.400002,0.306056172,NA,2900158
1975,SD,41,South Dakota,46,37,681042,8.96583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.063393541,NA,681420
1975,TN,42,Tennessee,47,54,4275566,103.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.700001,0.162702754,NA,4260829
1975,TX,43,Texas,48,49,12568843,47.9449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0.129432812,NA,12568182
1975,UT,44,Utah,49,67,1236030,1.50311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0.030942557,NA,1233935
1975,VT,45,Vermont,50,6,479713,51.7967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.005670833,NA,479894
1975,VA,46,Virginia,51,40,5047395,127.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.194445804,NA,5056385
1975,WA,47,Washington,53,73,3621339,54.3638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,0.057392709,NA,3618824
1975,WV,48,West Virginia,54,56,1842250,76.4853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6000004,0.038808905,NA,1840548
1975,WI,49,Wisconsin,55,25,4578986,83.9086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,0.044687051,NA,4569616
1975,WY,50,Wyoming,56,68,381695,3.90934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.799999,0.030594241,NA,380477
1976,AL,1,Alabama,1,41,3735139,73.6965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.700001,0.258751273,NA,3737204
1976,AK,2,Alaska,2,81,400969,0.688202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,0.225930169,NA,393115
1976,AZ,3,Arizona,4,61,2346157,20.7024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,0.090803921,NA,2347976
1976,AR,4,Arkansas,5,42,2170161,41.7557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.799999,0.173241928,NA,2168688
1976,CA,5,California,6,71,21935909,140.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1000004,0.12786369,NA,21934505
1976,CO,6,Colorado,8,62,2632306,25.3648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.048911855,NA,2632244
1976,CT,7,Connecticut,9,1,3083335,634.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.071379825,NA,3085984
1976,DE,8,Delaware,10,11,590166,299.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9000001,0.157013565,NA,592755
1976,DC,8.5,District of Columbia,11,55,692295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696305
1976,FL,9,Florida,12,43,8667379,160.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.144733131,NA,8695356
1976,GA,10,Georgia,13,44,5132812,88.2682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.700001,0.266190141,NA,5126155
1976,HI,11,Hawaii,15,82,904191,140.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8000002,0.62622565,NA,892335
